Time,Energy,Searching
4198,73334.48,5
4199,73284.76,5
4200,73236.81,5
4201,73189.58,5
4202,73140.58,5
4203,73090.02,5
4204,73042.31,5
4205,72992.3,5
4206,72942.71,5
4207,72888.27,5
4208,72836.33,5
4209,72780.2,5
4210,72728.56,5
4211,72671.29,5
4212,74625.05,5
4213,74579.32,5
4214,78553.04,3
4215,78528.98,3
4216,78504.09,3
4217,78479.2,3
4218,78455.22,3
4219,78431.53,3
4220,78406.88,3
4221,78381.05,3
4222,78354.46,3
4223,78325.3,3
4224,78294.54,3
4225,78268.15,2
4226,78242.45,2
4227,78217.78,2
4228,78191.72,2
4229,78165.62,2
4230,78139.98,2
4231,78113.81,2
4232,78088.08,2
4233,78062.94,2
4234,78038.91,2
4235,78013.54,2
4236,77987.81,2
4237,77961.98,2
4238,77935.68,2
4239,77910.13,2
4240,77884.45,2
4241,77859.38,2
4242,77830.84,2
4243,77805.55,2
4244,77781.45,2
4245,77755.48,2
4246,77731.19,2
4247,77705.97,2
4248,77679.81,2
4249,77655.4,2
4250,77630.18,2
4251,77606.03,2
4252,77580.31,2
4253,77555.88,2
4254,77530.53,2
4255,77504.29,2
4256,77478.59,2
4257,77453.97,2
4258,77425.52,3
4259,77396.33,3
4260,77365.27,3
4261,77335.39,3
4262,77304.51,3
4263,79283.05,2
4264,79264.23,2
4265,79244.9,2
4266,79224.59,2
4267,79203.37,2
4268,79181.63,2
4269,79160.65,2
4270,79140.56,2
4271,79118.6,2
4272,79097.62,2
4273,79076.48,2
4274,79052.24,2
4275,79031.95,2
4276,79010.26,2
4277,78987.42,3
4278,78958.05,3
4279,78927.42,3
4280,78896.16,3
4281,78864.15,3
4282,78832.89,3
4283,78803.58,3
4284,78772.88,3
4285,78742.53,3
4286,78709.29,3
4287,78676.95,3
4288,78643.27,3
4289,78611.45,3
4290,78575.68,4
4291,78539.04,4
4292,78500.52,4
4293,80471.47,3
4294,80442.91,4
4295,80412.3,4
4296,80379.67,4
4297,80349.14,4
4298,80318.96,4
4299,80287.91,4
4300,80259.66,4
4301,80222.19,4
4302,80187.59,4
4303,80151.52,4
4304,80114.4,4
4305,80078.33,4
4306,80039.57,4
4307,80000.8,5
4308,79957.86,5
4309,79911.95,5
4310,79867.97,5
4311,79821.38,5
4312,79778.05,5
4313,79730.64,5
4314,79685.9,5
4315,79640.23,5
4316,81604.24,4
4317,81567.34,4
4318,81527.89,4
4319,81485.66,4
4320,81444.27,4
4321,81408.09,4
4322,81376.58,4
4323,81341.81,4
4324,81301.81,4
4325,81260.41,4
4326,81220.1,4
4327,81179.82,4
4328,81137.55,5
4329,81074.2,5
4330,81030.37,5
4331,80983.6,5
4332,80939.62,5
4333,80890.27,6
4334,82842.55,5
4335,82801.12,5
4336,82761.38,5
4337,82721.97,5
4338,82682.77,5
4339,82641.27,5
4340,82600.66,5
4341,82553.86,5
4342,82511.43,5
4343,82467.59,5
4344,82429.09,5
4345,82390.41,5
4346,82346.95,5
4347,82304.98,5
4348,82260.34,5
4349,82217.18,5
4350,82175.17,5
4351,82131.8,5
4352,82091.86,5
4353,82049.63,5
4354,82005.85,5
4355,81963.2,5
4356,81921.66,5
4357,81881.67,5
4358,81839.32,5
4359,81800.11,5
4360,81758.38,5
4361,81718.48,5
4362,81678.36,5
4363,81636.18,5
4364,81596.16,5
4365,81556.47,5
4366,81516.09,5
4367,81475.28,5
4368,81434.05,5
4369,81394.8,5
4370,81355.2,5
4371,81315.85,5
4372,81273.61,5
4373,81230.51,5
4374,81184.66,5
4375,81139.92,5
4376,81096.49,5
4377,81052.48,5
4378,81009.63,4
4379,80969.95,4
4380,80929.8,4
4381,80890.86,4
4382,80852.12,4
4383,80814.12,4
4384,80775.19,4
4385,80736.13,4
4386,80696.2,4
4387,80658.11,4
4388,82621.34,5
4389,82583.82,5
4390,82543.63,5
4391,82503.84,5
4392,82466.73,5
4393,82426.11,5
4394,82388.18,5
4395,82350.24,5
4396,82312.13,5
4397,82274.37,5
4398,82230.98,5
4399,82186.49,5
4400,82146.38,5
4401,82106.16,5
4402,82063.34,5
4403,82018.52,5
4404,81975.94,5
4405,81934.04,5
4406,81889.6,5
4407,81847.18,5
4408,81803.48,5
4409,81761.13,5
4410,81715.86,5
4411,81674.62,5
4412,81629.05,5
4413,81588.02,5
4414,81544.95,5
4415,81501.27,5
4416,81459,5
4417,81417.02,5
4418,81371.57,5
4419,81325.85,5
4420,81278.17,5
4421,81229.59,5
4422,81182.49,5
4423,81136.14,5
4424,81072.16,5
4425,81023.73,5
4426,80975.52,6
4427,80918.75,6
4428,80866.27,6
4429,80815.11,6
4430,80760.62,6
4431,80709.87,6
4432,80657.95,6
4433,80605.2,6
4434,80553.85,6
4435,80499.16,6
4436,80444.2,6
4437,80388.91,6
4438,80334.73,6
4439,80278.63,6
4440,80225,6
4441,80169.24,6
4442,80115.54,6
4443,80064.76,6
4444,80010.95,6
4445,79958.16,6
4446,79902.65,6
4447,79849.07,6
4448,79792.03,6
4449,79736.19,6
4450,79682.68,6
4451,79625.79,6
4452,81576.33,5
4453,81532.95,5
4454,81490.77,5
4455,81446.73,5
4456,81403.43,5
4457,81360.84,5
4458,81317.34,5
4459,81274.82,5
4460,81221.48,5
4461,81171.09,5
4462,81122.06,5
4463,81072.9,5
4464,81022.23,5
4465,80970.48,5
4466,80919.23,5
4467,80867.11,5
4468,80816.8,5
4469,80765.41,5
4470,80715.84,5
4471,80666.15,5
4472,80603.13,5
4473,80552.51,5
4474,80507.3,5
4475,80453.9,5
4476,80401.62,5
4477,80348.78,5
4478,80296.22,5
4479,80244.84,5
4480,80191.53,5
4481,80141.16,5
4482,82094.93,4
4483,82058.06,4
4484,82016.34,4
4485,81977.59,4
4486,81941.55,4
4487,81902.52,4
4488,81865.48,4
4489,81825.97,4
4490,81787.44,4
4491,83749.49,4
4492,83716.74,4
4493,83686.46,3
4494,83660.82,3
4495,83634.72,3
4496,83608.13,3
4497,83580.78,3
4498,83554.63,3
4499,83529.2,3
4500,83502.05,3
4501,83474.01,3
4502,83444.61,3
4503,83417.06,3
4504,83387.98,3
4505,83359.8,3
4506,83330.13,3
4507,83302.11,3
4508,83273.55,3
4509,83245.67,3
4510,83216.52,3
4511,83185.11,3
4512,83153.9,3
4513,83119.77,3
4514,83087.34,3
4515,83054.8,3
4516,83023.51,3
4517,82992,3
4518,82959.84,3
4519,82928.28,3
4520,82896.31,3
4521,82864.09,3
4522,84838.46,2
4523,84818.33,2
4524,84797.48,2
4525,84777.31,2
4526,84757.06,2
4527,84734.8,2
4528,84713.88,2
4529,84694.33,2
4530,84674.91,2
4531,84655.44,2
4532,84631.99,3
4533,84607.95,3
4534,84581.83,4
4535,84552.51,4
4536,84525.27,4
4537,84497.72,4
4538,84470.43,4
4539,84442.66,4
4540,84412.79,4
4541,84384.52,4
4542,84355.8,4
4543,84326.43,4
4544,84297.61,4
4545,84269.06,4
4546,84243.01,4
4547,84213.07,4
4548,84180.82,4
4549,84150.84,4
4550,84121.65,4
4551,84090.91,4
4552,84054.66,4
4553,84028.23,3
4554,84004.23,2
4555,83982.34,2
4556,83960.8,2
4557,83940.41,2
4558,83918.56,2
4559,83898.38,2
4560,83877.55,2
4561,83857.3,2
4562,83836.3,2
4563,83815.51,2
4564,83795.27,2
4565,83773.92,2
4566,83753.43,2
4567,83732.38,2
4568,83711.34,2
4569,83690.79,2
4570,83669.58,2
4571,83649.2,2
4572,83628.73,2
4573,83606.98,2
4574,83586.89,2
4575,83565.08,2
4576,83543.78,2
4577,83523.55,2
4578,83501.84,3
4579,83475.84,3
4580,83448.75,3
4581,83421.46,3
4582,83394.82,3
4583,83368.94,3
4584,83341.84,3
4585,83315.6,3
4586,83288.14,3
4587,83260.09,3
4588,83231.19,3
4589,83203.3,3
4590,83174.13,3
4591,83145.72,3
4592,83118.09,3
4593,83089.77,3
4594,83060.01,3
4595,83031.7,3
4596,83004.43,3
4597,82977,3
4598,82948.74,3
4599,82919.04,3
4600,82892.36,3
4601,82867.16,3
4602,82840.62,3
4603,82811.83,3
4604,82784.7,3
4605,82756.2,3
4606,82725.66,3
4607,82692.51,3
4608,82661.16,3
4609,82627.59,3
4610,82595.33,3
4611,82562.13,3
4612,82529.54,3
4613,82492.77,3
4614,82461.31,3
4615,82427.56,3
4616,82394.5,3
4617,82363.5,3
4618,82329.34,3
4619,82298.11,3
4620,82265.46,3
4621,82234.2,3
4622,82200.22,3
4623,82166.89,3
4624,82135.17,3
4625,82102.76,3
4626,82071.09,3
4627,82039.19,3
4628,82007.34,3
4629,81969.43,4
4630,81931.73,4
4631,81894.56,4
4632,81857.68,4
4633,81821.35,4
4634,81784.64,4
4635,81746.19,4
4636,81706.13,4
4637,81666.82,4
4638,81625.77,4
4639,81584.82,4
4640,81544.27,4
4641,81502.62,4
4642,81461.64,4
4643,81418.96,4
4644,81368.73,5
4645,81320.07,5
4646,81271.67,5
4647,81221.66,5
4648,83181.9,4
4649,83143.63,4
4650,83108.4,4
4651,83073.44,4
4652,83034.95,4
4653,82996.92,4
4654,82959.54,4
4655,82923.39,4
4656,82884.52,4
4657,84842.98,4
4658,84813.63,3
4659,84786.12,3
4660,84758.79,3
4661,84730.02,3
4662,84699.36,4
4663,84661.05,5
4664,84623.38,5
4665,84583.69,5
4666,84545.63,5
4667,84506.77,5
4668,84469.09,5
4669,84428.11,5
4670,84383.98,5
4671,84341.32,5
4672,84298.59,5
4673,84255.6,5
4674,84214.56,5
4675,84170.09,5
4676,84128.5,5
4677,84087.25,5
4678,84044.2,5
4679,83996.61,5
4680,83950.71,5
4681,83904.31,5
4682,83858.06,5
4683,83809.95,5
4684,83762.76,5
4685,83709.58,5
4686,83658.84,5
4687,83608.7,5
4688,85559.19,5
4689,85515.99,5
4690,85471.93,5
4691,85426.27,5
4692,85378.56,5
4693,85329.56,5
4694,85280.33,5
4695,85232.2,5
4696,85183.45,5
4697,85134.84,5
4698,85082.98,5
4699,85031.75,5
4700,84980.38,5
4701,84931.13,5
4702,84879.2,5
4703,84826.77,5
4704,84774.88,5
4705,84723.44,5
4706,84670.87,5
4707,84619.41,5
4708,84569.05,5
4709,86522.03,4
4710,86481.2,5
4711,86436.02,5
4712,86386.61,6
4713,86335.76,6
4714,86286.09,6
4715,86234.16,6
4716,86180.58,6
4717,86125.26,6
4718,86069.78,6
4719,86012.59,6
4720,85954.73,6
4721,85897.44,6
4722,85836.98,6
4723,85778.91,6
4724,85719.33,6
4725,85668.5,6
4726,85617.3,6
4727,85566.01,6
4728,85509.77,6
4729,85449.03,6
4730,85389.83,6
4731,85331.11,6
4732,85271.48,6
4733,85214.1,6
4734,85156.09,6
4735,85095.95,6
4736,87049.6,5
4737,87006.15,5
4738,86961.34,5
4739,88914.72,4
4740,88875.49,5
4741,88834.83,5
4742,88787.98,5
4743,88745.16,5
4744,88702.19,5
4745,88659.98,5
4746,88618.34,5
4747,88572.41,5
4748,88526.8,5
4749,88478.98,5
4750,88430.15,5
4751,88384.7,5
4752,88336.3,5
4753,88290.52,5
4754,88245.31,5
4755,88196.88,5
4756,88149.03,5
4757,88101.55,5
4758,88056.43,5
4759,88017.16,5
4760,87974.02,5
4761,87927.27,5
4762,87881.01,5
4763,87834.98,5
4764,87788.24,5
4765,87739.05,5
4766,87692.14,5
4767,87646.28,5
4768,87597.81,5
4769,87551.4,5
4770,87502.76,5
4771,87454.55,5
4772,87407.29,5
4773,87361.98,5
4774,87315.53,5
4775,87265.98,5
4776,87220.06,5
4777,89175.38,4
4778,89139.88,4
4779,89103.73,4
4780,89069.46,4
4781,89035.23,4
4782,89001.13,4
4783,88964.66,4
4784,88927.91,5
4785,88886.91,5
4786,88842.81,5
4787,88797.16,5
4788,88750.39,5
4789,88705.92,5
4790,88662.62,5
4791,88618.5,5
4792,88573.17,5
4793,88526.14,5
4794,88479.55,5
4795,88432.08,5
4796,88380.91,5
4797,88314.3,5
4798,88267.44,5
4799,88221.52,5
4800,88173.44,5
4801,88126.41,5
4802,88075.56,5
4803,88025.98,5
4804,87977,5
4805,87923.23,5
4806,87873.18,5
4807,87821.7,5
4808,87772,5
4809,87722.16,5
4810,87671.46,5
4811,87618.21,5
4812,87568.61,5
4813,87515.02,5
4814,87463.17,5
4815,87411.48,5
4816,87361.37,5
4817,87309.25,5
4818,87257.55,5
4819,87206.23,5
4820,87156.97,5
4821,87105.71,5
4822,87056.3,5
4823,87006.09,5
4824,86953.27,5
4825,88905.77,5
4826,88862.62,5
4827,88818.47,5
4828,88770.83,5
4829,88727.42,5
4830,90684.21,4
4831,90647.71,5
4832,90610.05,5
4833,90569.55,5
4834,90530.33,5
4835,90491.09,5
4836,90451.73,5
4837,90412.38,5
4838,90371.2,5
4839,90329.98,5
4840,90286.85,5
4841,90243.91,5
4842,90200.89,5
4843,90158.3,5
4844,90115.15,5
4845,90072.64,5
4846,90030.4,5
4847,89986.3,5
4848,89946.04,5
4849,89908.8,5
4850,89865.26,5
4851,89820.9,5
4852,89778.04,5
4853,89734.19,5
4854,89689.43,5
4855,89645.38,5
4856,89599.89,5
4857,89551.8,5
4858,89503.34,5
4859,89453.07,5
4860,89403.6,5
4861,89351.96,5
4862,89302.63,5
4863,89250.89,5
4864,89198.01,5
4865,89148.01,5
4866,89094.67,5
4867,93050.77,5
4868,93006.27,5
4869,92964.44,5
4870,92924.59,5
4871,92878.43,5
4872,92836.13,5
4873,92792.91,5
4874,92749.51,5
4875,92706.2,5
4876,94664.44,4
4877,94627.63,4
4878,94593.34,4
4879,94559.27,4
4880,94521.44,5
4881,94479.48,5
4882,94439.73,5
4883,94397.27,5
4884,94354.68,5
4885,94307.97,5
4886,94262.54,5
4887,94218.93,5
4888,94174.7,5
4889,94127.97,5
4890,94080.88,5
4891,94035.28,5
4892,93987.73,5
4893,93942.03,5
4894,93893.16,5
4895,93846.44,5
4896,93798.14,5
4897,93750.03,5
4898,93704.8,5
4899,93657.21,5
4900,93614.05,5
4901,93568.51,5
4902,93519.55,5
4903,93473.1,5
4904,93424.3,5
4905,93378.29,5
4906,93330.02,5
4907,93282.57,5
4908,93233.64,5
4909,93186.66,5
4910,93137.41,5
4911,93090.93,5
4912,93044.7,5
4913,92996.01,5
4914,92949.63,5
4915,92904.25,5
4916,92857.82,5
4917,92809.74,5
4918,92759.56,5
4919,92706.13,5
4920,92653.02,5
4921,92601.36,5
4922,92549.66,5
4923,92500.68,5
4924,92452.09,5
4925,92400.73,5
4926,92351.56,5
4927,94300.8,4
4928,94259.69,5
4929,94216.66,5
4930,94172.96,5
4931,94131.12,5
4932,94089.39,5
4933,94047.55,5
4934,94003.23,5
4935,93960.95,5
4936,93919.64,5
4937,93877.27,5
4938,93833.74,5
4939,93787.13,5
4940,93738.44,5
4941,93690.27,5
4942,93644.46,5
4943,93595.3,5
4944,93531.8,5
4945,93483.66,5
4946,93432.2,5
4947,93382.34,5
4948,95336.34,4
4949,95299.76,4
4950,95262.62,4
4951,95226.12,4
4952,95190.09,4
4953,95152.08,4
4954,95117.28,3
4955,95083.38,3
4956,95051.4,3
4957,95019.88,3
4958,96990.88,3
4959,96964.18,3
4960,96936.88,3
4961,96910.41,3
4962,96885.13,3
4963,96858.13,3
4964,96835.69,3
4965,96814.18,3
4966,96789.49,3
4967,96763.15,3
4968,96735.63,3
4969,96706.48,3
4970,96677.09,3
4971,96649.63,3
4972,96622.17,3
4973,96594.66,3
4974,96566.03,3
4975,96537.68,3
4976,96508.16,3
4977,96480.14,3
4978,96450.8,3
4979,96423.49,3
4980,96394.5,3
4981,96366.98,3
4982,96338.25,3
4983,96309.72,3
4984,96280.96,3
4985,96251.36,3
4986,96223.97,3
4987,96196.96,3
4988,96168.33,3
4989,96138.86,3
4990,96108.58,3
4991,96081.55,3
4992,96052,3
4993,96024.49,3
4994,95996.2,3
4995,95967.4,3
4996,95940.51,3
4997,95915.47,3
4998,95888.22,3
4999,95861.12,3
5000,95833.59,3
5001,95804.27,3
5002,95776.95,3
5003,95747.63,3
5004,95716.55,3
5005,95683.52,3
5006,95651.83,3
5007,95618.38,3
5008,95587.05,3
5009,95553.55,3
5010,95523.63,3
5011,95494.11,3
5012,95462.72,3
5013,97423.64,3
5014,97393.31,4
5015,97361.98,4
5016,97329.45,4
5017,97298.87,4
5018,97266.46,4
5019,97234.96,4
5020,97201.41,4
5021,97169.1,4
5022,97140.28,4
5023,97107.95,4
5024,97073.81,4
5025,97041.17,4
5026,97006.73,4
5027,96972.1,4
5028,96940.05,4
5029,96907.3,4
5030,96871.98,4
5031,96836.94,4
5032,96804.64,4
5033,96769.55,4
5034,96736.55,4
5035,96702.3,4
5036,96668.73,4
5037,96633.66,4
5038,96600.66,4
5039,96565.96,4
5040,96534.53,4
5041,96504.73,4
5042,96471.72,4
5043,96439.59,4
5044,96406.12,4
5045,96371.09,4
5046,96338.22,4
5047,96304.16,5
5048,96264.17,5
5049,96226.18,5
5050,96185.87,5
5051,96148.66,5
5052,96108.05,5
5053,96070.41,5
5054,96030.98,5
5055,95993.18,5
5056,95956.09,5
5057,95916.83,5
5058,95874.32,5
5059,95834.63,5
5060,95796.69,5
5061,95756.66,5
5062,95714.14,5
5063,95673.18,5
5064,95630.66,5
5065,95590.38,5
5066,95546.73,5
5067,95506.13,5
5068,95467.05,5
5069,95424.33,5
5070,95386.38,4
5071,95336.48,4
5072,95301.24,4
5073,95266.54,4
5074,95231.73,4
5075,95195.33,4
5076,95160.25,4
5077,95125.63,4
5078,95090.54,4
5079,95052.85,4
5080,95015.41,4
5081,94979.19,4
5082,94942.1,4
5083,94907.3,4
5084,94872.8,4
5085,94837,4
5086,94802.11,4
5087,94766.97,4
5088,94729.94,4
5089,94695.13,4
5090,94658.37,4
5091,94624.01,4
5092,94587.45,4
5093,94553.42,4
5094,94519.98,4
5095,94484.77,4
5096,94450.38,4
5097,94415,4
5098,94380.97,4
5099,94344.66,4
5100,94306.41,4
5101,94269.8,4
5102,94235.73,4
5103,94197.26,4
5104,94160.09,4
5105,94120.8,4
5106,94084.26,4
5107,94044.88,4
5108,94007.46,4
5109,93968.09,4
5110,93931.07,4
5111,93894.43,4
5112,93857.87,4
5113,93821.84,4
5114,93785.2,4
5115,93747.72,4
5116,93709.82,4
5117,93670.84,4
5118,93633.77,4
5119,93593.27,4
5120,93553.89,4
5121,93517.59,4
5122,93479.36,4
5123,95443.68,4
5124,95406.65,4
5125,95371.99,4
5126,95335.8,4
5127,95300.76,4
5128,95259.49,5
5129,95218.04,5
5130,95176.02,6
5131,95135.2,5
5132,95093.2,5
5133,95051.92,5
5134,95010.47,5
5135,94966.91,5
5136,94922.66,5
5137,96886.32,4
5138,96851.84,4
5139,96814.89,4
5140,96778.98,4
5141,96738.57,4
5142,96699.09,4
5143,96660.49,4
5144,96619.71,4
5145,96577.44,5
5146,96534.48,5
5147,96492.77,5
5148,96449.31,5
5149,96408.02,5
5150,96356,5
5151,96308.97,5
5152,96264.21,5
5153,96218.02,5
5154,96171.55,5
5155,96126.49,5
5156,96081.18,5
5157,96034.02,5
5158,95987.56,5
5159,97937.95,4
5160,97900.89,4
5161,97867.23,4
5162,97834.3,4
5163,97801.66,4
5164,97767.65,4
5165,97732.72,4
5166,97695.61,4
5167,97660.55,4
5168,97623.38,4
5169,97589.32,4
5170,97551.3,4
5171,97512.01,4
5172,97473.47,4
5173,97434.24,4
5174,99393.59,4
5175,99362.15,4
5176,99320.4,4
5177,99286.71,4
5178,99254.02,4
5179,99219.03,4
5180,99186.21,4
5181,99153.37,4
5182,99119.46,4
5183,99083.09,4
5184,99048.91,4
5185,99012.71,4
5186,98974.35,4
5187,98933.25,4
5188,98891.84,4
5189,98851.73,4
5190,98810.16,5
5191,98763.64,5
5192,98718.48,5
5193,98674.86,5
5194,98627.01,5
5195,98582.52,5
5196,98536.3,5
5197,98491.47,5
5198,98446.12,5
5199,98398.79,5
5200,98352.54,5
5201,98303.59,5
5202,98226.89,5
5203,98176.47,5
5204,98121.72,6
5205,98064.02,6
5206,98009.85,6
5207,97952.42,6
5208,97896.52,6
5209,97839.01,6
5210,97782.75,6
5211,97723.3,6
5212,97670.63,6
5213,97620.65,6
5214,97559.26,6
5215,97502.54,6
5216,97441.21,6
5217,97381.8,6
5218,99331.44,6
5219,99277.91,6
5220,99226.93,6
5221,99170.7,6
5222,99116.22,6
5223,99064.84,6
5224,99010.22,6
5225,98958.88,6
5226,98908.48,6
5227,98857.05,6
5228,98804.48,6
5229,98750.94,6
5230,98694.71,6
5231,98641.75,6
5232,98589.59,6
5233,100540.3,6
5234,100495.6,6
5235,100447.2,6
5236,100401.2,6
5237,100353.7,6
5238,100303.3,6
5239,100256.8,6
5240,100207.7,6
5241,100161.5,6
5242,100112.1,6
5243,100059.7,6
5244,100011.5,6
5245,99961.13,6
5246,99908.09,6
5247,99858.86,6
5248,99809.42,6
5249,99761.27,6
5250,99711.22,6
5251,99662.55,6
5252,99613.62,6
5253,99565.21,6
5254,99514.5,6
5255,99465.6,6
5256,99416.02,6
5257,99363.31,6
5258,99312.7,6
5259,99264.23,6
5260,99211.55,6
5261,99154.6,6
5262,99102.84,6
5263,99052.59,6
5264,101010.1,5
5265,100968.3,5
5266,100925.5,5
5267,100885.6,5
5268,100846.3,5
5269,100806,5
5270,100764.6,5
5271,100722,5
5272,100682.3,5
5273,100641.5,5
5274,100598.9,5
5275,100557.4,5
5276,100511.8,5
5277,100466.7,5
5278,100422.3,5
5279,100376.7,5
5280,100333.6,5
5281,100281.9,6
5282,100229.3,6
5283,100180.9,6
5284,100132,6
5285,100081,6
5286,100032.8,6
5287,99983.51,6
5288,99935.52,6
5289,99883.76,6
5290,99834.84,6
5291,99783.83,6
5292,99731.31,6
5293,99681.94,6
5294,101638.1,4
5295,101605.1,4
5296,101571.1,4
5297,101538.5,4
5298,101503.6,4
5299,101469.6,4
5300,101432.1,4
5301,101399.7,4
5302,101366.5,4
5303,101333.7,4
5304,101294.9,4
5305,101255.7,4
5306,101218.6,4
5307,101181,4
5308,101142.9,4
5309,101104.1,4
5310,101067.4,4
5311,101029.9,4
5312,100993.5,4
5313,100955.4,4
5314,100917.4,4
5315,100881.2,3
5316,100849.4,3
5317,100817,3
5318,100784.3,3
5319,100750.6,3
5320,100716.8,3
5321,100683.2,3
5322,100649.5,3
5323,100615.5,3
5324,100584.3,3
5325,100551.5,3
5326,102523.1,3
5327,102496.7,3
5328,102470.6,3
5329,102444.5,3
5330,102418.5,3
5331,102392.1,3
5332,102365.7,3
5333,102340.1,3
5334,102310.5,3
5335,102281.4,3
5336,102249.5,3
5337,102206.4,3
5338,102174.5,3
5339,102141.7,3
5340,102108.6,3
5341,102077,3
5342,102045.5,3
5343,102012.3,3
5344,101980.8,3
5345,101948,3
5346,101916.9,3
5347,101884.3,3
5348,101853.3,3
5349,101820.3,3
5350,101787.1,3
5351,101753.3,3
5352,101719.4,3
5353,101685.9,3
5354,101653.2,3
5355,101618.2,4
5356,101583.6,4
5357,101548.5,4
5358,101512.4,4
5359,101476.4,4
5360,101442.3,4
5361,101408.3,4
5362,101358.7,4
5363,101328.3,4
5364,101291.6,4
5365,101255.6,4
5366,101217.5,4
5367,101180.7,3
5368,101148.3,3
5369,101114.9,3
5370,101083.8,3
5371,103055.1,2
5372,103033.8,2
5373,103011,3
5374,102985.9,3
5375,102959.9,3
5376,102934.8,3
5377,102908.7,3
5378,102883.3,3
5379,102857.2,3
5380,102832.1,3
5381,102805.6,3
5382,102779.9,3
5383,102752.6,3
5384,102725.3,3
5385,102697,3
5386,102669.3,3
5387,102644.6,3
5388,102620.1,3
5389,102591.3,3
5390,102563.4,3
5391,102535.4,3
5392,102507.9,3
5393,102479.5,3
5394,102451.4,3
5395,102422.7,3
5396,102395.4,3
5397,102368.1,3
5398,102339.4,3
5399,102312.1,3
5400,102283.8,3
5401,102256.2,3
5402,102229.1,3
5403,102201.6,3
5404,102174.4,3
5405,102147.2,3
5406,102118.4,3
5407,102085.5,3
5408,102052.8,3
5409,102021.5,3
5410,101989.7,3
5411,101958.2,3
5412,101926.4,3
5413,101893.3,3
5414,101859.9,3
5415,101828.2,3
5416,101795.5,3
5417,101764.3,3
5418,101732.2,3
5419,101699.2,3
5420,101666.5,3
5421,101634.9,3
5422,101602.3,3
5423,101568.3,3
5424,101537.2,3
5425,101504.6,3
5426,101470.8,3
5427,101437.7,3
5428,101406.1,3
5429,101370.9,4
5430,101332.2,4
5431,101292.9,4
5432,101254.9,4
5433,101217.3,4
5434,101177.8,4
5435,101140.3,4
5436,101104,4
5437,101066.9,4
5438,103022.8,4
5439,102988.8,4
5440,102955.1,4
5441,102922.1,4
5442,102888.4,4
5443,102851.6,4
5444,102816.6,4
5445,102782.8,4
5446,102750.1,4
5447,102716.2,4
5448,102679.5,4
5449,102644.6,4
5450,102609,4
5451,102574.4,4
5452,102538.2,4
5453,102504.7,4
5454,102471.4,4
5455,102438.4,4
5456,102404.3,4
5457,102371.2,4
5458,102339.1,4
5459,102305,4
5460,102271.8,4
5461,102238.4,4
5462,102206.3,4
5463,102174.4,4
5464,102143,4
5465,102109.8,4
5466,102077.3,4
5467,102043.6,4
5468,102011.3,4
5469,101977.6,4
5470,101943.6,4
5471,101910,4
5472,101877.9,4
5473,101843.9,4
5474,101811.4,4
5475,101777.9,4
5476,101744.8,4
5477,101712.6,4
5478,101680.3,4
5479,101646.5,4
5480,101614.3,4
5481,101586.4,3
5482,101559.3,3
5483,101531.1,3
5484,101502.8,3
5485,101474.8,3
5486,101446.3,3
5487,101418.6,3
5488,101390,3
5489,101362.7,3
5490,101335.7,3
5491,101308.5,3
5492,101280.1,3
5493,101252,3
5494,101224.5,3
5495,101197.1,3
5496,101168.5,3
5497,101141,3
5498,101112.3,3
5499,101083.4,3
5500,101055,3
5501,101024.1,3
5502,100995.2,3
5503,100967.7,3
5504,100939.4,3
5505,100906.8,4
5506,100875.6,4
5507,100841.8,4
5508,100807.3,4
5509,100775.4,4
5510,100742.7,4
5511,100709.9,4
5512,100679.5,4
5513,100648.4,4
5514,100615.3,4
5515,100581.5,4
5516,100548.6,4
5517,100515.4,4
5518,100482.8,4
5519,100449.1,4
5520,100416.8,4
5521,100384.7,4
5522,100350.7,4
5523,100316,4
5524,100276.7,5
5525,100237.6,5
5526,100197.2,5
5527,100158.2,5
5528,100119.7,5
5529,100083.3,5
5530,100046.9,4
5531,100013,4
5532,99979.28,4
5533,99945.13,4
5534,99911.05,4
5535,99874.14,4
5536,99838.82,4
5537,99803.93,4
5538,99768.67,4
5539,99732.71,4
5540,99694.06,4
5541,99660.66,4
5542,99625.07,4
5543,99590.77,4
5544,99557.46,4
5545,99522.17,4
5546,99487.99,4
5547,99455.67,4
5548,99421.34,4
5549,99389.3,4
5550,99355.2,4
5551,99321.87,4
5552,99289.02,4
5553,99256.98,4
5554,99224.87,4
5555,99192.51,4
5556,99159.9,4
5557,99127.5,4
5558,99098.69,4
5559,99065.16,4
5560,99029.85,4
5561,98994.23,5
5562,98956.49,5
5563,98917.13,5
5564,98879.31,5
5565,98840.23,5
5566,98802.08,5
5567,98762.46,5
5568,98723.58,5
5569,98686.05,5
5570,98647.07,5
5571,98604.6,5
5572,98562.81,5
5573,98521.77,5
5574,98482.13,5
5575,98441,5
5576,98401.41,4
5577,98366.55,4
5578,98330.72,4
5579,98293.92,4
5580,98258.34,4
5581,98221.95,4
5582,98185.27,4
5583,98150.38,4
5584,98114.27,4
5585,98079.13,4
5586,98037.95,4
5587,97997.34,4
5588,97958.84,4
5589,97918.8,4
5590,97878.27,4
5591,97839.33,4
5592,97799.66,4
5593,97760.19,4
5594,97718.23,4
5595,97679.25,4
5596,97638.5,4
5597,97598.48,4
5598,97557.63,4
5599,97517.09,4
5600,97476.42,4
5601,97437.92,4
5602,97398.84,4
